gene_symbol,mean_log2FC
0610009b22rik,0.05198454689478901
0610009e02rik,-0.4459230961511414
0610010f05rik,-0.31047820149031735
0610010k14rik,0.2857742089164869
0610012g03rik,0.40602980269613553
0610042g04rik,0.7591736369955379
1110004f10rik,-0.2151138343027455
1110008p14rik,0.36838835210832255
1110018n20rik,0.2594129640219367
1110025m09rik,0.16834669433497904
1110038b12rik,1.044195406728905
1110038f14rik,0.3990360058455617
1110059e24rik,-0.2368201511332567
1110059g10rik,0.01673262308854806
1110065p20rik,0.536598241463478
1190007i07rik,0.48332819142575456
1500002f19rik,0.8719796947916278
1500009c09rik,0.36322819992929245
1500009l16rik,-0.2480267100321391
1500011b03rik,0.2526701666889097
1500026h17rik,0.5954133472848542
1600012h06rik,-0.4363770044859341
1600020e01rik,0.2504297098288366
1700001l19rik,0.3067400852181085
1700003e16rik,0.2965630119109812
1700008j07rik,0.4849111033086496
1700008o03rik,0.6131178227399369
1700012d14rik,-0.5257421113287061
1700017b05rik,-0.301696353338472
1700020a23rik,1.6984516545298451
1700024g13rik,2.000880364949134
1700028k03rik,-0.4209234792332064
1700029j07rik,-0.3047427220829574
1700037c18rik,0.6928985529346888
1700047m11rik,-0.2937856361551798
1700049j03rik,2.3790196680736804
1700066m21rik,-0.4370030955341434
1700071m16rik,-0.4960724594428011
1700086o06rik,0.469468797972459
1700094d03rik,-0.4857276960185546
1700102p08rik,-0.720351734826683
1700112j16rik,0.4713160866225047
1700123o20rik,0.847044401666667
1810009a15rik,0.672383757763654
1810013l24rik,-0.12175590668049752
1810014b01rik,0.4655901899047312
1810026b05rik,-0.6787104310272803
1810030o07rik,-0.2026902551948518
1810037i17rik,0.4001171961223376
1810044d09rik,1.2462454412068884
1810058i24rik,0.4818741941606293
2010001a14rik,0.4550003060962092
2010315b03rik,-0.2440190942696373
2010320m18rik,0.3281884510621289
2210016f16rik,0.2414515122712075
2210016l21rik,0.28116164769122703
2210408f21rik,0.2678358497296338
2210408i21rik,-0.3321140633977646
2210416o15rik,1.0225369383121206
2210418o10rik,-1.6087555984481503
2300009a05rik,-0.07135752931899708
2310009b15rik,0.9308086201191303
2310011j03rik,0.26999338623715013
2310015a10rik,0.3030636652376838
2310022b05rik,-0.21826412158857034
2310033p09rik,0.2266386835018503
2310039h08rik,0.8383272054034354
2310040g24rik,1.1449456365532973
2310057m21rik,0.2583385453270431
2310075k07rik,0.8643122303700559
2410002f23rik,0.27559585792508856
2410006h16rik,0.13383510140338709
2510002d24rik,-0.2261215913369809
2510009e07rik,-0.2354199101675299
2510017j16rik,-0.61811648389012
2510022d24rik,0.5008984435501065
2600006k01rik,0.6768055496212356
2610001j05rik,0.09448368366534558
2610002m06rik,-0.2674462931566282
2610005l07rik,0.3632636216737223
2610008e11rik,-0.11812043046744108
2610035d17rik,0.3167274244560491
2610037d02rik,-0.5356593707029444
2610044o15rik8,-0.00933984913620825
2610301b20rik,-0.11358698527193847
2610306m01rik,0.4355852090475194
2610507b11rik,-0.2449725982785391
2700046g09rik,0.4594192393321765
2700049a03rik,-0.3409560872083905
2700081o15rik,0.3260091909
2810001g20rik,0.46095060078120453
2810004n23rik,0.4001499237389555
2810025m15rik,0.3106204403279899
2810029c07rik,0.3208884360421426
2810032g03rik,-0.2916494827588208
2810049e08rik,0.8414226501294318
2810410l24rik,0.7222222119387033
2810459m11rik,-0.3159921299042471
2900005j15rik,0.4712585701326902
2900009j06rik,0.8343639901412203
2900026a02rik,-0.2392921773894726
2900052l18rik,0.4751606658887382
2900060b14rik,1.5396025929258783
2900060l22rik,0.3244011585712217
2900064f13rik,-1.199546568815919
2900089d17rik,0.5219649501078587
2900092d14rik,0.425443176824003
2900093k20rik,0.7534103001408312
3000002c10rik,0.3938732231319858
3010026o09rik,0.25740722265
3110009e18rik,0.5638340623051875
3110039m20rik,0.4362169993088844
3110040n11rik,0.5954921500178428
3110070m22rik,0.8657080836361734
3110082i17rik,0.41316186260821663
3300002a11rik,2.64516175614298
3830406c13rik,-0.026639310034258595
3830408c21rik,0.3451980647207576
4632415l05rik,-0.2292474396287734
4732440d04rik,-0.4958227911355518
4732491k20rik,-0.6570609158618992
4831440e17rik,-0.4395664092973799
4833412k13rik,-0.5612565104557925
4833413g10rik,-0.2976552861716776
4833420g17rik,0.49659502125
4833438c02rik,0.6718092667548375
4833439f03rik,0.5069688265106645
4833439l19rik,0.07065661511234264
4921524j17rik,-0.3658980417172597
4930404h24rik,1.3407009433721535
4930404n11rik,-0.9395403754796088
4930405h06rik,3.895882294751636
4930413g21rik,0.6258999263641885
4930445k14rik,0.4074568348284324
4930447c04rik,-0.13477460883161785
4930451g09rik,0.3291082604432097
4930453n24rik,-0.2527331611504595
4930473a02rik,-1.9788348448129844
4930503l19rik,-0.07246136294022759
4930506c21rik,-0.4047433834006594
4930522l14rik,-0.006942721760932691
4930526i15rik,0.4002776178087439
4930570g19rik,-0.3629079149318963
4930579g18rik,-0.3026042735814199
4930579g24rik,0.6134475409183928
4930579k19rik,1.0302300450932602
4930598n05rik,-1.0036392510720709
4931406c07rik,0.2372882308499631
4931408d14rik,1.373501192667053
4931422a03rik,1.5559320946594142
4931428f04rik,-0.2690595163584233
4931440f15rik,-0.27123862515
4932438a13rik,0.2480480672458898
4933404o12rik,-0.2315428441466844
4933407k13rik,-0.2813983345310841
4933407l21rik,0.8239696009612385
4933412e12rik,-0.3609354532690454
4933426b08rik,1.2979194691362794
4933427d14rik,0.10724194776552216
4933427i04rik,1.1882468466544645
4933428g20rik,0.3865945495321712
4933432i09rik,-0.5825645246850524
4933434e20rik,-0.4000343851563647
4933439c10rik,0.12904342506490796
4933440n22rik,0.8660302358897685
5031425e22rik,0.47899837031678366
5330434g04rik,-0.3761387566351516
5430403g16rik,-0.6895408311943719
5430416n02rik,0.9025227421301382
5730405o15rik,0.7565403899162471
5730408k05rik,1.0740204794608457
5730409e04rik,0.3088273509408806
5730455p16rik,-0.225954843268009
5830448l01rik,0.3947578311666567
5830454e08rik,1.114706262547193
5930409g06rik,-0.6601161661688492
5930430l01rik,0.521969982820209
6030458c11rik,1.1126905113518042
6230400d17rik,-0.4617413566502102
6330415b21rik,2.912299528193897
6330415g19rik,0.6442493823229053
6330418k02rik,0.3161525797085147
6330549d23rik,-7.6159855882514815
6430548m08rik,0.06501440375992623
6430571l13rik,0.4813414632666425
6530402f18rik,-0.15336591891207807
6720427i07rik,-0.7507898829661489
6720489n17rik,-0.5155268303114183
8030453o22rik,0.5169894243452609
8030462n17rik,-0.329119377862974
8430422m14rik,0.3760711398475093
8430429k09rik,0.3359731237375722
9030607l20rik,1.753398999615933
9130002k18rik,-1.5693887119567014
9130019o22rik,0.3471679144181452
9130221h12rik,4.1076771613339265
9330020h09rik,1.0219227449303554
9330102e08rik,-0.2025553411335861
9330117o12rik,-0.5997621528843589
9330118i20rik,-0.3663532022801555
9330121k16rik,-0.8470365613906821
9330133o14rik,0.33714713632411303
9330151l19rik,-0.3556041060296833
9330159f19rik,-0.33858545792765166
9330162g02rik,-0.6128572374127514
9430021m05rik,0.3771327384407625
9430038i01rik,0.601548458557901
9430041j12rik,0.6622073683733496
9430078g10rik,0.5490156221235034
9430083a17rik,0.6463508963846124
9530082p21rik,-0.2008359629777797
9630001p10rik,-0.8452209160494886
9630009a06rik,0.8825168973783726
9630013a20rik,-0.7346709215074201
9930017n22rik,-0.5820609449727345
9930021j03rik,-0.2840290863926765
9930104l06rik,0.2511730846790848
A230001m10rik,-0.2829451280122484
A230009b12rik,-5.954947094152372
A230020j21rik,0.049585477647529574
A230045g11rik,0.417621971808592
A230051n06rik,1.3319247696937557
A230056p14rik,-0.35110450039146923
A230057d06rik,0.0894996001624539
A230070e04rik,-0.27218332180078114
A230072c01rik,-0.02058379522911269
A230077h06rik,-0.3943490373189859
A230103j11rik,-0.310582319343882
A230103l15rik,-0.022651943940676433
A230107n01rik,-0.593743503077967
A2ml1,-0.2873508584482242
A330008l17rik,-9.794818021179127
A330009n23rik,0.30077837043779915
A330015k06rik,1.2058157585542748
A330023f24rik,-2.9755304439567305
A330040f15rik,0.9383627089833924
A330041j22rik,-0.3904950957707789
A330049n07rik,-0.3500831953611973
A330070k13rik,0.9336757843934343
A330074k22rik,0.2658895771362476
A330076h08rik,-0.7884710949746659
A430018g15rik,-0.395335943012926
A430035b10rik,0.5681239336340979
A430103d13rik,0.3507274925370677
A630019i02rik,2.419820733115427
A630076j17rik,-6.501425649476066
A730017c20rik,-0.320579651099999
A730017l22rik,-0.2600313676020499
A730020e08rik,-0.4055751415169225
A730020m07rik,-0.8649998602562272
A730035i17rik,0.9746263823954116
A730063m14rik,1.534077730806247
A730098a19rik,0.6147320492260293
A830018l16rik,-0.11283165957834584
A830019p07rik,0.7269868704029638
A830036e02rik,0.36917365719551243
A830052d11rik,0.8724875261775965
A830082k12rik,-0.4089890841834523
A830082n09rik,-0.2328744332215999
A930003o13rik,-0.7455601445896846
A930004d18rik,-1.434646136564269
A930005h10rik,0.5214858418141305
A930013f10rik,0.3899004724564091
A930017m01rik,-0.2974555489293713
A930033h14rik,0.5636746999850286
Aa543186,1.2930261380528818
Aaas,0.2946812284453
Aak1,0.2385186385513457
Aamdc,0.4596002751313718
Aamp,0.3341579787717194
Aars2,0.2052518608370674
Aarsd1,0.2941131401898973
Aasdhppt,-0.30769470322954245
Aatf,0.29269459267767056
Abat,-0.28914689657500003
Abca1,-0.19836639845983994
Abca5,-0.14386287678061505
Abca6,-0.3678244699408884
Abca9,-0.41738537811426
Abcb10,-0.25528245941034533
Abcb1a,0.3086622590450515
Abcb7,-0.3706441393132359
Abcc4,0.2285040179493105
Abcc5,-0.22936947792836226
Abcd2,-0.266561400464197
Abcd3,-0.2884975685523969
Abcd4,0.2499235527622444
Abce1,-0.3064036027188445
Abcf2,0.3058639641
Abcg1,-0.2064110569986791
Abcg2,0.3983587939897968
Abcg3,-0.8638993684504856
Abhd1,0.45335103935
Abhd10,-0.16210519821249236
Abhd11,0.2500625487237794
Abhd11os,1.6416313965724378
Abhd12,1.53051497662148
Abhd13,-0.311143513251003
Abhd14b,-0.2083208719591376
Abhd16a,0.30507162287626083
Abhd17b,-0.21132132739868653
Abhd17c,0.0745680943783089
Abhd18,-0.397970134937805
Abhd5,-0.3446144582002389
Abi1,-0.2423717619426615
Abi2,-0.40558144918659234
Abi3,0.4932360262041398
Abitram,-0.27782515567200233
Abl2,0.026281695432995092
Ablim1,-0.2008947028338452
Ablim2,-0.0028946109836827105
Abracl,0.4198928579410502
Abraxas2,-0.2013335417593675
Abt1,0.2399626937382079
Abtb1,0.2611301190340397
Abtb2,-0.0919832826328693
Ac109619.1,-0.3387893863102285
Ac132288.1,-0.5227528384265266
Ac135859.1,-0.5120486121156475
Ac156546.1,-0.4651198882395743
Acaca,0.23620625017409455
Acacb,0.3949465889456236
Acadm,-0.22473756135
Acadsb,0.540534746575
Acadvl,0.2728962445012966
Acan,-0.3629041418887633
Acat2,-0.2073670535315422
Acat3,0.2247038101420945
Acbd5,-0.17286906981357536
Acbd6,0.023079413856551323
Acer2,0.5265791181076983
Acer3,-0.030351977867719898
Acin1,0.23774876338568102
Ackr1,-0.22779761176830224
Ackr2,0.5514825697204281
Ackr3,-0.3053295343683419
Aco2,0.2239786539315114
Acot11,-0.023907105678469334
Acot2,-0.3521370645
Acp1,-0.2458786336323681
Acp4,0.5783832661780858
Acrbp,0.2292005510433585
Acsbg1,-0.2287104503666572
Acsf2,0.2520832137530246
Acsf3,0.2107366309581795
Acsl3,-0.3771064062166667
Acsl4,-0.3748863877757809
Actb,-0.70509186015
Actg1,-0.7406334661776152
Actl6b,0.24487035391824605
Actn4,-0.00032507796646946696
Actr2,-0.2970503859667293
Actr6,-0.2970114566579396
Actr8,0.29436110950686856
Acvr1,-0.3418641339786467
Acvr1c,4.227609112788498
Acvr2a,-0.35185941691585815
Acvr2b,0.4343075071281435
Acy1,0.4380812814610851
Acy3,0.5593152553864095
Acyp1,0.5613677060163662
Acyp2,0.4011808711932057
Ada,1.0568976308833777
Adal,-0.2457266831166709
Adam10,-0.299471686041034
Adam11,0.23655407893422845
Adam17,-0.28387207085211574
Adam1a,-0.4335238439779038
Adam23,-0.2825778079897692
Adam8,-0.12735395519813952
Adam9,0.26774179140178694
Adamts10,0.26365136468503775
Adamts13,1.3100064407000758
Adamts14,0.6860596724161034
Adamts16,0.2716448075744411
Adamts17,-0.2893788326382008
Adamts2,-0.6463447423861458
Adamts20,0.2556358794763972
Adamts4,-0.4887016025162204
Adamtsl1,-0.04223058348246561
Adamtsl4,-0.2374402515574629
Adap2,5.665967471662465
Adar,0.003757413108508051
Adcy2,-0.2714752431933813
Adcy3,0.2111568051713159
Adcy4,-0.390877030200057
Adcy5,-0.007676780729931401
Adcy9,0.2013398322594298
Adcyap1r1,-0.14124817616560048
Add1,-0.30676124242499997
Add2,0.2874970704274185
Add3,-0.273901189425
Adgra2,0.26369862635
Adgra3,-0.2665262207105761
Adgrb2,-0.08459955335883369
Adgrb3,0.2324133919999071
Adgre1,-0.1442252937861044
Adgrf4,-0.4740751072877217
Adgrg1,-0.3079785767012718
Adgrl1,-0.11168112215561914
Adgrl3,0.13579920346390223
Adgrl4,-0.2103305709088064
Adgrv1,-6.856759286350177
Adh5,0.2428435487087055
Adhfe1,0.2876197162860046
Adi1,0.47895242962499995
Adnp,0.12495149921205778
Adnp2,-0.3200669884849316
Ado,-0.2390107616324271
Adpgk,-0.246983543891282
Adprh,0.2353900413059096
Adra1a,0.5066751114730255
Adra2a,-0.5257568364179012
Adra2c,5.6459037421378016
Adrm1,0.22364606610689955
Adss,-0.40144075105
Adssl1,0.4151149800742323
Aebp2,-0.25629980338293
Aen,0.2986127137417648
Afap1,-0.26210323255388984
Afap1l1,-0.26600716495999244
Aff1,0.32772203419527046
Aff2,0.20596436671922252
Aff3,-0.029824658104774804
Aff4,-0.05063811571098139
Afg3l1,0.24466372401972214
Afg3l2,0.2637359316330545
Aftph,-0.3318423784296253
Agap2,-0.04034900442522829
Agbl5,0.2235986018308862
Agfg1,-0.3286169646336398
Agfg2,0.3058012954650319
Aggf1,-0.233834477075
Agl,-0.0325293451855727
Agmo,-0.33863838710618155
Ago2,-0.09935174422780546
Ago3,-0.5190653679125893
Ago4,-0.23214634256452335
Agpat3,-0.2291476790186541
Agpat5,-0.2613556856345309
Agps,-0.20853244235202018
Agrp,1.140151434198657
Agt,-0.027748230769768845
Agtpbp1,-0.2103112951410403
Agtr1a,0.6290043572310609
Agtr2,-0.516619098076505
Ahctf1,-0.307566224168028
Ahcyl1,-0.2456410510974408
Ahdc1,-0.18371883510919024
Ahi1,-0.23936374673340505
Ahnak,0.2326901276
Ahsa1,0.22123032317189326
Ahsa2,-0.2304825824111738
Ai115009,0.5993430667646346
Ai413582,0.39633668912002523
Ai450353,-0.5136873362325454
Ai504432,-0.4826602519462532
Ai506816,4.253782048500547
Ai593442,-0.3198004027998173
Ai597479,-0.2725038424623819
Ai837181,0.2332578831026357
Aida,-0.27145910339359125
Aif1,0.4813012383181204
Aifm1,0.435419429625
Aifm2,0.3124586783765986
Aifm3,0.3076084957120974
Aip,0.3930356755743619
Ajap1,-0.3875830590822844
Ajm1,0.2654583925227416
Ajuba,-6.932379332794344
Ak1,0.34053515550413355
Ak2,0.40363068103144606
Ak3,-0.2519237855497919
Ak4,-0.2739943792759826
Akain1,-7.437421033327964
Akap1,0.23386465779190554
Akap10,0.3627368359047785
Akap11,-0.055857640178681334
Akap12,0.2024929027191309
Akap13,-0.2562718029014182
Akap5,-0.295948919780424
Akap6,-0.025819255365328198
Akap7,0.45653106276032784
Akap8l,0.2199489635810264
Akap9,0.2405382106994258
Akip1,0.5167692808387659
Akirin1,-0.27478364506466313
Akirin2,-0.2211890155131982
Aknad1,2.620636261244341
Akr1a1,0.2535669535043082
Akr1b3,0.3441388542
Aktip,0.3620907672
Alad,-0.2557996140586316
Alcam,-0.32870239334999996
Aldh18a1,-0.2748341432384463
Aldh1b1,0.5038386983291644
Aldh1l1,0.2013234787
Aldh1l2,-0.2302781349271508
Aldh2,0.3374935613969577
Aldh5a1,0.2189277272364312
Aldh6a1,0.061028440816799305
Aldoa,0.277168900456721
Aldoart1,-1.1776957247359072
Aldoc,0.12301848251314311
Alg10b,-0.3654403914907099
Alg11,-0.3355015842536845
Alg13,-0.4321581680449828
Alg5,0.26444660725853025
Alg6,-0.06173108406424871
Alg8,-0.2985961963422121
Alkbh3,0.17212428909430555
Alkbh5,-0.2236788141512425
Alkbh6,0.2282682685299162
Alkbh7,0.4158978753286388
Alkbh8,-0.2556097272190317
Alox12b,-10.065304434718207
Alyref,0.3516293867978244
Alyref2,0.392767327851437
Amd1,-0.08957804141442809
Amd2,-0.30566567405
Amdhd2,0.3355760567428027
Amer3,0.2031150860960146
Amfr,-0.2301257645409674
Ammecr1,0.6140191431731723
Amn,0.4837539690137037
Amn1,-0.2637791365134163
Amot,-0.1513228628241275
Amotl1,-0.3589038864814812
Ampd3,-0.3342778572466387
Amy1,0.0374385584253428
Amz1,-0.2845637015669468
Anapc11,0.3206502419671252
Anapc13,0.6649630602444567
Anapc16,0.3011955971314596
Anapc7,0.23354554091291052
Angel2,-1.074827218208244
Angptl4,0.6981907969231284
Angptl6,0.3493000861143454
Ank,-0.2156474831818188
Ank1,0.07550513486010836
Ank2,0.16114596242193996
Ank3,0.10870759888609945
Ankfn1,0.370175792928731
Ankfy1,-0.2832903798556972
Ankib1,-0.1174350621409952
Ankle2,-0.2386422518904037
Ankmy1,0.5530859840319751
Ankrd10,0.18890864955453623
Ankrd11,0.2149827017026702
Ankrd12,-0.2202210484
Ankrd13b,0.2866472294404751
Ankrd13c,-0.33591272840709907
Ankrd16,0.3873038063538447
Ankrd17,0.48795394458937863
Ankrd23,10.208040961690168
Ankrd24,0.3497550083560487
Ankrd28,-0.06486420738700298
Ankrd29,-0.36230772341938233
Ankrd34a,-0.062403372787186905
Ankrd34b,0.008796067239380506
Ankrd34c,-0.3654349613100719
Ankrd35,0.2753961366367393
Ankrd42,0.38910816151106525
Ankrd45,-0.33620604055866515
Ankrd46,0.3195195478
Ankrd49,-0.2938396555130029
Ankrd50,-0.2362841566093403
Ankrd52,-0.004047537235436688
Ankrd6,-0.3720436489768661
Ankrd61,0.9860221344182006
Anks1,-0.259912560000901
Anks1b,-0.2096337522938973
Anks3,-0.3361827338
Anks6,0.2955089994
Ankzf1,0.2100714663387094
Anln,-0.3316043407721546
Ano1,-0.5257366419826477
Ano10,-0.2072091326402004
Ano2,1.526485472407613
Ano3,-0.3106190802136434
Ano5,-0.680510133266705
Anp32a,0.3395295726147564
Anp32b,0.008344661853222343
Anp32e,0.2648456580020256
Antkmt,0.34663822368166985
Antxr1,-0.2092927739305096
Anxa11,0.2432832936585993
Anxa4,3.5595402216389007
Anxa8,0.8137146052544774
Aoc2,-0.3194016222035619
Ap1ar,3.108519224113414
Ap1g1,-0.2204213831226557
Ap1g2,0.010345016172981197
Ap1s1,0.4090243561963057
Ap1s2,-0.4236380608415765
Ap2a2,-0.3414135995647526
Ap2b1,-0.008867222673961256
Ap2s1,0.044751063949581366
Ap3d1,-0.2482215064903125
Ap3m1,-0.2759508489138396
Ap3m2,-0.210452891800001
Ap3s1,-0.5781911502455911
Ap4s1,-0.07530294460762717
Ap5b1,0.2085000395
Ap5m1,-0.3178523282627311
Apaf1,-0.4663795343090813
Apba1,0.110686139130527
Apba2,-0.1043580553595568
Apbb1,0.23861211497450815
Apbb2,-0.004766645806716555
Apbb3,0.27832612114686833
Apc,0.056476184978593594
Apc2,0.2912795027251156
Apcdd1,0.4375264400439911
Apex1,0.2967536338842219
Apex2,-0.08130429914880122
Aph1b,-0.30442257947904117
Api5,-0.2692646292368439
Apip,0.3003952790539055
Apln,-0.563260489002948
Apmap,1.6305418909464462
Apoa1,1.7469351118007617
Apobec1,0.9119992108788592
Apobec3,0.4042117132839073
Apobr,0.5931746190534299
Apoc1,1.0335411103974268
Apoe,0.7315283544454516
Apol8,0.3833986733185717
Apold1,0.6253461884987113
Appbp2,-0.08371087649996245
Appl1,-0.2679677004201573
Appl2,0.2914428456632807
Aprt,0.22582499682060256
Aqp1,3.199866583219253
Aqp11,0.2475303391667068
Aqp4,-0.3169237495161019
Aqr,-0.25916105690269264
Ar,-0.2175592844
Arap2,-0.009788064477086356
Arc,0.3113092827825481
Arcn1,0.38969153765
Arf2,0.2128406375156735
Arf4,-0.29673662184600125
Arf5,-0.200534341529238
Arf6,0.2779853857612749
Arfgap1,0.17900918966158713
Arfgap2,0.2010524555846223
Arfgef1,-0.0831660644824649
Arfgef2,0.033248886011421244
Arfgef3,0.638109863589499
Arfip1,-0.4013890631817779
Arfip2,0.2041922236326534
Arfrp1,0.2077706465902369
Arglu1,-0.09355442635486591
Arhgap12,-0.2575965314200538
Arhgap20,-0.0527915430997928
Arhgap22,-0.3651391257782087
Arhgap23,0.0032791999789198445
Arhgap29,-0.39062270790147374
Arhgap32,-0.06245598907662297
Arhgap35,-0.07233352970997536
Arhgap39,-0.3205782683271752
Arhgap42,-0.31942713499265035
Arhgap44,-0.2127754668115953
Arhgap5,-0.2717580877382289
Arhgdig,0.44139398701378546
Arhgef1,0.2586983801326553
Arhgef10,0.23971731456531015
Arhgef10l,-0.2702467423126761
Arhgef12,0.22711440134831165
Arhgef17,-0.276129137770909
Arhgef18,-0.2137171431785433
Arhgef19,-0.4734076555921181
Arhgef25,0.3050262335517838
Arhgef26,-0.1482275209586526
Arhgef28,0.3709076880430829
Arhgef3,0.5343143679852562
Arhgef37,0.39398430311516525
Arhgef6,-0.0737483762808197
Arhgef9,-0.2016940555243236
Arid1a,0.2648721073935399
Arid1b,-0.05959203351392833
Arid2,0.22062462630241275
Arid4a,0.2728043816165935
Arid5b,-0.027821582106873643
Arih1,-0.3523546214222956
Arl10,0.2453041588628656
Arl14ep,-0.2929599516317489
Arl15,-0.2632356526877784
Arl16,0.3044925774496301
Arl2,0.3422390157010621
Arl3,0.5563755513908111
Arl4d,0.8873665220961525
Arl5a,-0.36461956325989314
Arl5b,-0.378928579831696
Arl6,-0.2173108844210778
Arl6ip1,-0.2455320256730571
Arl6ip4,0.29600768323878407
Arl6ip6,-0.3275227880605112
Arl8a,0.2075998275895832
Arl8b,-0.2625471217166611
Armc1,-0.2697396813171655
Armc5,-0.2671334015836767
Armc8,0.20300985225
Armc9,-0.2261843591663555
Armcx2,0.2128210869358787
Armcx3,0.2988254333044032
Armcx4,0.28309822636034154
Armcx6,0.3023979567113593
Armt1,-0.2458980311281771
Arnt2,0.24491692239133248
Arntl,-0.4429382079506664
Arpc3,0.2455480294081348
Arpc4,0.308188889524542
Arpc5l,0.23759441692443461
Arpin,0.2151187569919961
Arpp19,-0.24643326399377902
Arrb1,0.2592811029
Arrdc2,0.761320643051867
Arrdc3,0.12656076120392015
Arsb,-0.2031999065890955
Arsg,-0.245657684787713
Arsj,-0.3400415591857857
Arsk,-0.24319553194603033
Arxes1,-0.2807742769597589
Arxes2,-0.766078700277161
Asah1,-0.12681948167019935
Asah2,0.006168380644730742
Asap1,-0.06201774094425943
Asb1,-0.21209611128483613
Asb11,0.6077506868472049
Asb3,-0.2676200370957822
Asb4,-1.4805045099742526
Asb7,-0.2093320304818218
Ascc3,-0.16600792569276782
Asf1a,-0.2606066924591525
Ash1l,-0.029464050529124135
Asic2,-0.3464485849159322
Asic4,0.5377420668047785
Asl,0.36534493323219075
Asnsd1,-0.2345439614597456
Aspa,-0.12034336468733524
Asphd1,0.511075417764136
Astn1,-0.006416462922629929
Astn2,-0.212972370828658
Asun,0.2454597858
Asxl3,8.763816203858354
Atad1,-0.24911133030166074
Atad2,-4.8893531039339875
Atad2b,-0.307854271984097
Atf1,-0.2803484911510771
Atf2,-0.30383379660137777
Atf4,0.2731922244
